"imageid","lunar_phase","temperature_f","tmstamp","x_coord","y_coord","num_markings"
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",740,357.75,8
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",607.5,369.5,8
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",899.2,207,5
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",310.8333333,492.1666667,6
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",376.7142857,416.7142857,7
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",263.375,337,8
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",309,287.4285714,7
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",390.8571429,153.7142857,7
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",355.25,89.75,4
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",751.5,110.5,4
"SPIGa2013b_000284","full",34,"2013:01:28 13:00:00",506.5,34.25,4
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",748.4444444,352.8888889,9
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",724.5555556,227.4444444,9
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",706.1,146.6,10
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",354,159,10
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",292.375,283.5,8
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",337.8,489.2,5
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",572.5,354.8,10
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",346.1,99.3,10
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",641.7142857,36.28571429,7
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",253.6,342,10
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",514.7777778,36.88888889,9
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",359.5,485.75,4
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",252.5555556,467.3333333,9
"SPIGa2013b_000285","full",34,"2013:01:28 14:00:00",666.6666667,117.5,6
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",745.2857143,210.1428571,7
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",801.5555556,145.5555556,9
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",751.5,368.125,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",874.375,519.625,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",987.375,478.625,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",561.625,382,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",276.75,444.25,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",369.5,449.8333333,6
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",294.1428571,287.7142857,7
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",257.5,333.5,6
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",330.5,157.625,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",479.1666667,37.66666667,6
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",644.7142857,36.85714286,7
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",777,35.875,8
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",870.8,24.6,5
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",346.8333333,87.5,6
"SPIGa2013b_000286","full",35,"2013:01:28 15:00:00",822.8,95.8,5
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",305.6666667,475,6
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",745.2222222,354.2222222,9
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",561.3333333,374.6666667,9
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",348.3,103.2,10
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",203,397.75,8
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",784.2,520.3,10
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",251.2,277,10
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",291.3333333,289.5555556,9
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",687.8888889,142.6666667,9
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",622.4285714,125,7
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",475.1666667,45,6
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",960,39.2,5
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",816.5714286,31.57142857,7
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",626.75,37.875,8
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",687,212.6666667,6
"SPIGa2013b_000287","full",36,"2013:01:28 16:00:00",336,172.75,4
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",743,362.4285714,7
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",767.4285714,202.5,14
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",686.4615385,142.9230769,13
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",592,360.5,6
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",357.0769231,441.3846154,13
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",268.4,492.6,5
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",193.6666667,318.3333333,6
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",332.7692308,160.7692308,13
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",341.5454545,99.54545455,11
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",485.4545455,39.81818182,11
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",623.0833333,43.5,12
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",808.375,29.75,8
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",847.3333333,535.8333333,6
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",966.8333333,522.8333333,6
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",954.1111111,34,9
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",671.5714286,98.42857143,7
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",582.2857143,379.2857143,7
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",262,462.625,8
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",990.8571429,52,7
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",746,333.5,6
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",189.5714286,295.7142857,7
"SPIGa2013b_000288","full",36,"2013:01:28 17:00:00",262.3333333,292.3333333,6
"SPIGa2013b_000289","full",34,"2013:01:28 18:00:00",474.5555556,51,9
"SPIGa2013b_000289","full",34,"2013:01:28 18:00:00",331.75,162.75,8
"SPIGa2013b_000289","full",34,"2013:01:28 18:00:00",349.5,100.75,8
"SPIGa2013b_000289","full",34,"2013:01:28 18:00:00",261.7777778,323.4444444,9
